Dia 385 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 386 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.71496351747342e-14, 0.8474940657615662]
Dia 386 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.507523960883684e-16, 0.9979003667831421]
Dia 386 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.6298584010199235e-11, 0.8069030046463013]
Dia 386 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 2.191057394112378e-14, 0.9857369661331177]
Dia 386 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9985241293907166, 3.2420102797914296e-05, 0.99604332447052]
Dia 386 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.9934984445571899, 0.000405505154049024, 0.9759398698806763]
Dia 386 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.5940707755229866e-12, 0.8975954055786133]
Dia 386 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999996423721313, 1.3841283674764782e-09, 0.9147040247917175]
Dia 386 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 4.2289469876280025e-20, 0.9021564722061157]
Dia 386 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 387 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.792283056591045e-14, 0.8640154600143433]
Dia 387 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.5394637204400717e-16, 0.99809330701828]
Dia 387 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.6637805716479548e-11, 0.8269236087799072]
Dia 387 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 2.2374705644571773e-14, 0.9870330095291138]
Dia 387 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9985241293907166, 3.2420102797914296e-05, 0.99604332447052]
Dia 387 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.9934984445571899, 0.000405505154049024, 0.9759398698806763]
